       DATE         INCIDENT  LEVEL     RULE     IP            REQUEST 
16/Oct/25 01:07:47  #5038041  INFO         -  188.143.244.138  GET /index.php - Sanitising user input - [HTTP_REFERER: http://coffeecrawlers.com/2-3-utp-%ec%bc%80%ec%9d%b4%eb%b8%94%ea%b3%bc-%ec%9d%b8%ed%84%b0%ed%8e%98%ec%9d%b4%ec%8a%a4-%eb%b0%a9%eb%b2%95/] - coffeecrawlers.com 

16/Oct/25 01:08:02  #3042597  INFO         -  188.143.244.138  GET /index.php - Sanitising user input - [HTTP_REFERER: http://coffeecrawlers.com/1-5-lan-%ec%b9%b4%eb%93%9c%ec%99%80-lan-%ec%bc%80%ec%9d%b4%eb%b8%94/] - coffeecrawlers.com 

16/Oct/25 01:43:43  #5672075  INFO         -  121.139.68.4     POST /wp-login.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/wp-login.php?redirect_to=https%3A%2F%2Fcoffeecrawlers.com%2Fwp-admin%2Fpost.php%3Fpost%3D97%26action%3Dedit&reauth=1] - coffeecrawlers.com 

16/Oct/25 02:25:37  #1323759  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/4-2-%eb%9d%bc%ec%9a%b0%ed%84%b0-%ec%84%b8%eb%b6%80-%ec%84%a4%ec%a0%95/] - coffeecrawlers.com 

16/Oct/25 02:34:10  #5475488  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/4-2-%eb%9d%bc%ec%9a%b0%ed%84%b0-%ec%84%b8%eb%b6%80-%ec%84%a4%ec%a0%95/] - coffeecrawlers.com 

16/Oct/25 06:23:05  #1354450  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/4-1-wan%ec%9d%98-%eb%ac%bc%eb%a6%ac%ec%a0%81-%ec%97%b0%ea%b2%b0-%eb%b0%8f-%eb%9d%bc%ec%9a%b0%ed%84%b0-%ea%b8%b0%eb%b3%b8-%ec%84%a4%ec%a0%95/] - coffeecrawlers.com 

16/Oct/25 06:23:22  #1059931  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/4-1-wan%ec%9d%98-%eb%ac%bc%eb%a6%ac%ec%a0%81-%ec%97%b0%ea%b2%b0-%eb%b0%8f-%eb%9d%bc%ec%9a%b0%ed%84%b0-%ea%b8%b0%eb%b3%b8-%ec%84%a4%ec%a0%95/] - coffeecrawlers.com 

16/Oct/25 06:23:22  #7092349  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/4-1-wan%ec%9d%98-%eb%ac%bc%eb%a6%ac%ec%a0%81-%ec%97%b0%ea%b2%b0-%eb%b0%8f-%eb%9d%bc%ec%9a%b0%ed%84%b0-%ea%b8%b0%eb%b3%b8-%ec%84%a4%ec%a0%95/] - coffeecrawlers.com 

16/Oct/25 06:26:40  #6399597  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/4-1-wan%ec%9d%98-%eb%ac%bc%eb%a6%ac%ec%a0%81-%ec%97%b0%ea%b2%b0-%eb%b0%8f-%eb%9d%bc%ec%9a%b0%ed%84%b0-%ea%b8%b0%eb%b3%b8-%ec%84%a4%ec%a0%95/] - coffeecrawlers.com 

19/Oct/25 22:53:30  #8431893  INFO         -  121.139.68.4     POST /wp-login.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/wp-login.php?redirect_to=https%3A%2F%2Fcoffeecrawlers.com%2Fwp-admin%2Fpost.php%3Fpost%3D97%26action%3Dedit&reauth=1] - coffeecrawlers.com 

20/Oct/25 07:54:05  #3772533  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/3-1-%ec%9d%b8%ed%84%b0%eb%84%a4%ed%8a%b8%ec%9b%8c%ed%82%b9-%eb%b0%8f-%ec%9d%b8%ed%84%b0%eb%84%b7/] - coffeecrawlers.com 

20/Oct/25 07:54:13  #5157830  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/3-2-%eb%9d%bc%ec%9a%b0%ed%84%b0/] - coffeecrawlers.com 

20/Oct/25 07:54:33  #2025398  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/3-3-%eb%9d%bc%ec%9a%b0%ed%84%b0-%ea%b8%b0%ec%88%a0%ec%9d%98-%eb%b0%9c%ec%a0%84/] - coffeecrawlers.com 

20/Oct/25 07:54:40  #7397735  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/3-1-%ec%9d%b8%ed%84%b0%eb%84%a4%ed%8a%b8%ec%9b%8c%ed%82%b9-%eb%b0%8f-%ec%9d%b8%ed%84%b0%eb%84%b7/] - coffeecrawlers.com 

20/Oct/25 07:54:48  #2722015  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/4-1-wan%ec%9d%98-%eb%ac%bc%eb%a6%ac%ec%a0%81-%ec%97%b0%ea%b2%b0-%eb%b0%8f-%eb%9d%bc%ec%9a%b0%ed%84%b0-%ea%b8%b0%eb%b3%b8-%ec%84%a4%ec%a0%95/] - coffeecrawlers.com 

20/Oct/25 07:54:58  #7355046  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/4-2-%eb%9d%bc%ec%9a%b0%ed%84%b0-%ec%84%b8%eb%b6%80-%ec%84%a4%ec%a0%95/] - coffeecrawlers.com 

20/Oct/25 07:55:07  #2488711  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-5-wan%ec%9c%bc%eb%a1%9c%ec%9d%98-%ed%99%95%ec%9e%a5/] - coffeecrawlers.com 

20/Oct/25 07:55:10  #8624074  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-2-lan-%ec%b9%b4%eb%93%9c%ec%99%80-lan-%ec%bc%80%ec%9d%b4%eb%b8%94/] - coffeecrawlers.com 

20/Oct/25 07:55:43  #5053720  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-3-%eb%a7%9d-%ea%b5%ac%ec%a1%b0%ec%99%80-%ed%97%88%eb%b8%8c-%eb%b0%8f-%ec%8a%a4%ec%9c%84%ec%b9%98/] - coffeecrawlers.com 

20/Oct/25 07:55:47  #5793396  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-4-utp-%ec%bc%80%ec%9d%b4%eb%b8%94%ea%b3%bc-%ec%9d%b8%ed%84%b0%ed%8e%98%ec%9d%b4%ec%8a%a4-%eb%b0%a9%eb%b2%95/] - coffeecrawlers.com 

20/Oct/25 07:55:55  #6799921  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-5-wan%ec%9c%bc%eb%a1%9c%ec%9d%98-%ed%99%95%ec%9e%a5/] - coffeecrawlers.com 

20/Oct/25 07:56:01  #6033030  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/?s=%ED%83%9C%EA%B7%B8] - coffeecrawlers.com 

20/Oct/25 22:46:30  #3869565  INFO         -  185.40.4.29      GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/3-2-%eb%9d%bc%ec%9a%b0%ed%84%b0] - coffeecrawlers.com 

20/Oct/25 22:46:30  #1185353  INFO         -  185.40.4.29      GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/3-2-%eb%9d%bc%ec%9a%b0%ed%84%b0] - coffeecrawlers.com 

20/Oct/25 22:46:38  #6107960  INFO         -  45.9.156.101     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-5-wan%ec%9c%bc%eb%a1%9c%ec%9d%98-%ed%99%95%ec%9e%a5] - coffeecrawlers.com 

20/Oct/25 22:46:38  #8028571  INFO         -  45.9.156.101     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-5-wan%ec%9c%bc%eb%a1%9c%ec%9d%98-%ed%99%95%ec%9e%a5] - coffeecrawlers.com 

22/Oct/25 04:44:35  #4913567  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/4-3-%eb%84%a4%ed%8a%b8%ec%9b%8c%ed%81%ac-%ec%8b%9c%eb%ae%ac%eb%a0%88%ec%9d%b4%ec%85%98/] - coffeecrawlers.com 

22/Oct/25 04:57:36  #5196823  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/4-2-%eb%9d%bc%ec%9a%b0%ed%84%b0-%ec%84%b8%eb%b6%80-%ec%84%a4%ec%a0%95/] - coffeecrawlers.com 

22/Oct/25 04:57:37  #3729408  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/4-3-%eb%84%a4%ed%8a%b8%ec%9b%8c%ed%81%ac-%ec%8b%9c%eb%ae%ac%eb%a0%88%ec%9d%b4%ec%85%98/] - coffeecrawlers.com 

22/Oct/25 05:07:55  #1741859  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/4-1-wan%ec%9d%98-%eb%ac%bc%eb%a6%ac%ec%a0%81-%ec%97%b0%ea%b2%b0-%eb%b0%8f-%eb%9d%bc%ec%9a%b0%ed%84%b0-%ea%b8%b0%eb%b3%b8-%ec%84%a4%ec%a0%95/] - coffeecrawlers.com 

23/Oct/25 01:37:18  #1037121  INFO         -  61.108.4.18      GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/wp-login.php?redirect_to=https%3A%2F%2Fcoffeecrawlers.com%2Fwp-admin%2F&reauth=1] - coffeecrawlers.com 

23/Oct/25 06:57:17  #3909580  MEDIUM     531  35.204.145.47    GET /index.php - Suspicious bots/scanners - [SERVER:HTTP_USER_AGENT = Scrapy/2.13.3 (+https://scrapy.org)] - coffeecrawlers.com 

24/Oct/25 22:03:37  #8253106  INFO         -  121.139.68.4     POST /wp-login.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/wp-login.php?redirect_to=https%3A%2F%2Fcoffeecrawlers.com%2Fwp-admin%2Fpost.php%3Fpost%3D97%26action%3Dedit&reauth=1] - coffeecrawlers.com 

26/Oct/25 02:47:21  #3411368  MEDIUM     306  204.76.203.31    GET /index.php - Bogus user-agent signature - [SERVER:HTTP_USER_AGENT = Mozilla/4.0 (compatible; MSIE 5.01; Windows NT 5.0; YComp 5.0.0.0)] - coffeecrawlers.com 

26/Oct/25 04:34:57  #7517267  CRITICAL     -  20.41.74.116     POST /index.php - BASE64-encoded injection - [POST:l = ZXJyb3JfcmVwb3J0aW5nKDApOyBlY2hvIHBocF91bmFtZSgpLiI8YnI+Ii5nZXRjd2QoKS4iPGJyPiI7IGlmKCRfR0VUWydGb3gnXSA9PSAnZDN3TDcnKXskc2F3MSA9ICRfRklMRVNbJ2ZpbGUnXVsndG1wX25hbWUnXTskc2F3MiA9ICRfRklMRVNbJ2Z...] - coffeecrawlers.com 

26/Oct/25 04:34:58  #3191333  CRITICAL     -  20.41.74.116     POST /index.php - BASE64-encoded injection - [POST:l = ZXJyb3JfcmVwb3J0aW5nKDApOyBlY2hvIHBocF91bmFtZSgpLiI8YnI+Ii5nZXRjd2QoKS4iPGJyPiI7IGlmKCRfR0VUWydGb3gnXSA9PSAnZDN3TDcnKXskc2F3MSA9ICRfRklMRVNbJ2ZpbGUnXVsndG1wX25hbWUnXTskc2F3MiA9ICRfRklMRVNbJ2Z...] - coffeecrawlers.com 

26/Oct/25 04:41:06  #5467390  INFO         -  121.139.68.4     GET /wp-admin/post.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/4-3-%eb%84%a4%ed%8a%b8%ec%9b%8c%ed%81%ac-%ec%8b%9c%eb%ae%ac%eb%a0%88%ec%9d%b4%ec%85%98/] - coffeecrawlers.com 

26/Oct/25 06:19:07  #7760278  INFO         -  121.139.68.4     POST /wp-login.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/wp-login.php?redirect_to=https%3A%2F%2Fcoffeecrawlers.com%2Fwp-admin%2F&reauth=1] - coffeecrawlers.com 

29/Oct/25 20:10:45  #2964599  INFO         -  2.73.130.229     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-5-lan%ea%b3%bc-wan%ea%b3%bc%ec%9d%98-%ec%97%b0%ea%b2%b0-%eb%aa%a8%eb%8e%80%ea%b3%bc-%eb%9d%bc%ec%9a%b0/#comment-2] - coffeecrawlers.com 

29/Oct/25 20:10:46  #3131496  INFO         -  2.73.130.229     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-5-wan%ec%9c%bc%eb%a1%9c%ec%9d%98-%ed%99%95%ec%9e%a5/] - coffeecrawlers.com 

29/Oct/25 20:10:49  #2132862  INFO         -  2.73.130.229     POST /wp-comments-post.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-5-wan%ec%9c%bc%eb%a1%9c%ec%9d%98-%ed%99%95%ec%9e%a5/] - coffeecrawlers.com 

29/Oct/25 20:10:50  #5719085  INFO         -  2.73.130.229     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-5-wan%ec%9c%bc%eb%a1%9c%ec%9d%98-%ed%99%95%ec%9e%a5/#comment-7] - coffeecrawlers.com 

30/Oct/25 05:59:51  #5719927  INFO         -  185.220.101.6    GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/3-2-%eb%9d%bc%ec%9a%b0%ed%84%b0] - coffeecrawlers.com 

30/Oct/25 05:59:51  #2357312  INFO         -  185.220.101.6    GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/3-2-%eb%9d%bc%ec%9a%b0%ed%84%b0] - coffeecrawlers.com 

30/Oct/25 06:00:00  #4424691  INFO         -  185.220.101.6    GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-5-wan%ec%9c%bc%eb%a1%9c%ec%9d%98-%ed%99%95%ec%9e%a5] - coffeecrawlers.com 

30/Oct/25 06:00:01  #5469424  INFO         -  185.220.101.6    GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-5-wan%ec%9c%bc%eb%a1%9c%ec%9d%98-%ed%99%95%ec%9e%a5] - coffeecrawlers.com 

03/Sep/25 04:34:57  #2534067  INFO         -  121.139.68.4     POST /wp-login.php - Sanitising user input - [HTTP_REFERER: http://coffeecrawlers.com/wp-login.php?redirect_to=http%3A%2F%2Fcoffeecrawlers.com%2Fwp-admin%2F&reauth=1] - coffeecrawlers.com 

04/Sep/25 10:43:52  #3128237  MEDIUM     531  35.204.166.221   GET /index.php - Suspicious bots/scanners - [SERVER:HTTP_USER_AGENT = Scrapy/2.12.0 (+https://scrapy.org)] - www.coffeecrawlers.com 

04/Sep/25 15:03:33  #1520193  MEDIUM     531  62.90.126.233    GET /index.php - Suspicious bots/scanners - [SERVER:HTTP_USER_AGENT = Mozilla/5.0 (compatible; HTMLScanner/1.0)] - coffeecrawlers.com 

04/Sep/25 15:03:34  #1303657  MEDIUM     531  62.90.126.233    GET /index.php - Suspicious bots/scanners - [SERVER:HTTP_USER_AGENT = Mozilla/5.0 (compatible; HTMLScanner/1.0)] - coffeecrawlers.com 

13/Sep/25 08:41:01  #1996881  INFO         -  78.29.53.57      GET /index.php - Sanitising user input - [HTTP_USER_AGENT: IN CHELYABINSK, RUSSIA LEARN HOW AVOID MEDICAL AND FOOD LAW. IT'S NOT VIR. WELCOME CHINESE TO CHELYABINSK, FOR ADULT ADOPTION! CU_coffeecrawlers.com] - coffeecrawlers.com 

16/Sep/25 00:42:26  #7748573  MEDIUM     306  45.148.10.248    GET /index.php - Bogus user-agent signature - [SERVER:HTTP_USER_AGENT = Mozilla/2.0 (compatible; Ask Jeeves/Teoma)] - coffeecrawlers.com 

17/Sep/25 13:45:13  #4728200  MEDIUM     306  213.209.157.108  GET /index.php - Bogus user-agent signature - [SERVER:HTTP_USER_AGENT = Mozilla/4.0 (compatible; MSIE 6.0; j2me) ReqwirelessWeb/3.5] - coffeecrawlers.com 

22/Sep/25 07:57:11  #4148723  HIGH      1366  4.230.45.55      GET /wp-admin/install.php - Unauthorized file access - [SERVER:SCRIPT_NAME = /wp-admin/install.php] - coffeecrawlers.com 

22/Sep/25 22:20:11  #4685579  INFO         -  121.139.68.4     POST /wp-login.php - Sanitising user input - [HTTP_REFERER: http://coffeecrawlers.com/wp-login.php?redirect_to=http%3A%2F%2Fcoffeecrawlers.com%2Fwp-admin%2F&reauth=1] - coffeecrawlers.com 

23/Sep/25 06:43:39  #3646992  MEDIUM     531  35.204.69.78     GET /index.php - Suspicious bots/scanners - [SERVER:HTTP_USER_AGENT = Scrapy/2.12.0 (+https://scrapy.org)] - coffeecrawlers.com 

23/Sep/25 09:24:35  #1841178  HIGH      1366  52.141.44.75     GET /wp-admin/install.php - Unauthorized file access - [SERVER:SCRIPT_NAME = /wp-admin/install.php] - coffeecrawlers.com 

23/Sep/25 11:09:33  #3657197  INFO         -  167.71.195.78    GET /index.php - Sanitising user input - [HTTP_REFERER: http://coffeecrawlers.com//wp-content/wso.php#UEjlZcWL%23UEjlZcWL] - coffeecrawlers.com 

23/Sep/25 11:09:34  #8604365  INFO         -  167.71.195.78    GET /index.php - Sanitising user input - [HTTP_REFERER: http://coffeecrawlers.com//wp-includes/wso.php#UEjlZcWL%23UEjlZcWL] - coffeecrawlers.com 

24/Sep/25 13:38:44  #5748402  MEDIUM     306  13.217.198.103   GET /index.php - Bogus user-agent signature - [SERVER:HTTP_USER_AGENT = Mozilla/3.01Gold (Win95; I)] - coffeecrawlers.com 

25/Sep/25 06:54:34  #8332506  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/1-1-%eb%84%a4%ed%8a%b8%ec%9b%8c%ed%81%ac-%ec%9d%bc%eb%b0%98/] - coffeecrawlers.com 

25/Sep/25 06:54:44  #6440731  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/1-5-lan-%ec%b9%b4%eb%93%9c%ec%99%80-lan-%ec%bc%80%ec%9d%b4%eb%b8%94/] - coffeecrawlers.com 

25/Sep/25 07:39:35  #3181436  INFO         -  121.139.68.4     POST /wp-login.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/wp-login.php?redirect_to=https%3A%2F%2Fcoffeecrawlers.com%2Fwp-admin%2F&reauth=1] - coffeecrawlers.com 

25/Sep/25 07:41:07  #4627955  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/1-5-lan-%ec%b9%b4%eb%93%9c%ec%99%80-lan-%ec%bc%80%ec%9d%b4%eb%b8%94/] - coffeecrawlers.com 

26/Sep/25 00:22:21  #8068404  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/series/2%ec%9e%a5-%ec%9d%b4%eb%8d%94%eb%84%b7%ea%b3%bc-%eb%ac%bc%eb%a6%ac-%ea%b3%84%ec%b8%b5/] - coffeecrawlers.com 

26/Sep/25 00:22:27  #4182866  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-1-%ec%9d%b4%eb%8d%94%eb%84%b7ethernet%ec%9d%98-%ec%a0%95%ec%9d%98/] - coffeecrawlers.com 

26/Sep/25 00:22:31  #4740695  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-2-%ec%9d%b4%eb%8d%94%eb%84%b7-%ed%86%a0%ed%8f%b4%eb%a1%9c%ec%a7%80topology/] - coffeecrawlers.com 

26/Sep/25 00:22:34  #4025533  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-3-utp-%ec%bc%80%ec%9d%b4%eb%b8%94%ea%b3%bc-%ec%9d%b8%ed%84%b0%ed%8e%98%ec%9d%b4%ec%8a%a4-%eb%b0%a9%eb%b2%95/] - coffeecrawlers.com 

26/Sep/25 00:22:38  #8482789  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-4-%ec%8a%a4%ec%9c%84%ec%b9%98/] - coffeecrawlers.com 

26/Sep/25 00:22:40  #1222876  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-5-lan%ea%b3%bc-wan%ea%b3%bc%ec%9d%98-%ec%97%b0%ea%b2%b0-%eb%aa%a8%eb%8e%80%ea%b3%bc-%eb%9d%bc%ec%9a%b0/] - coffeecrawlers.com 

26/Sep/25 00:22:42  #8830963  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-3-utp-%ec%bc%80%ec%9d%b4%eb%b8%94%ea%b3%bc-%ec%9d%b8%ed%84%b0%ed%8e%98%ec%9d%b4%ec%8a%a4-%eb%b0%a9%eb%b2%95/] - coffeecrawlers.com 

26/Sep/25 00:39:03  #8112773  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/1-1-%eb%84%a4%ed%8a%b8%ec%9b%8c%ed%81%ac-%ec%9d%bc%eb%b0%98/] - coffeecrawlers.com 

26/Sep/25 01:26:00  #2539873  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-1-%ec%9d%b4%eb%8d%94%eb%84%b7ethernet%ec%9d%98-%ec%a0%95%ec%9d%98/] - coffeecrawlers.com 

26/Sep/25 01:50:04  #7578639  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-5-lan%ea%b3%bc-wan%ea%b3%bc%ec%9d%98-%ec%97%b0%ea%b2%b0-%eb%aa%a8%eb%8e%80%ea%b3%bc-%eb%9d%bc%ec%9a%b0/] - coffeecrawlers.com 

26/Sep/25 01:50:18  #8957387  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-4-%ec%8a%a4%ec%9c%84%ec%b9%98/] - coffeecrawlers.com 

26/Sep/25 01:50:21  #1165495  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-1-%ec%9d%b4%eb%8d%94%eb%84%b7ethernet%ec%9d%98-%ec%a0%95%ec%9d%98/] - coffeecrawlers.com 

26/Sep/25 01:50:25  #2482477  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-2-%ec%9d%b4%eb%8d%94%eb%84%b7-%ed%86%a0%ed%8f%b4%eb%a1%9c%ec%a7%80topology/] - coffeecrawlers.com 

26/Sep/25 06:50:18  #3033674  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-1-%ec%9d%b4%eb%8d%94%eb%84%b7ethernet%ec%9d%98-%ec%a0%95%ec%9d%98/] - coffeecrawlers.com 

26/Sep/25 23:58:59  #5265477  INFO         -  2.73.152.20      GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-5-lan%ea%b3%bc-wan%ea%b3%bc%ec%9d%98-%ec%97%b0%ea%b2%b0-%eb%aa%a8%eb%8e%80%ea%b3%bc-%eb%9d%bc%ec%9a%b0/] - coffeecrawlers.com 

26/Sep/25 23:59:00  #5730488  INFO         -  2.73.152.20      POST /wp-comments-post.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-5-lan%ea%b3%bc-wan%ea%b3%bc%ec%9d%98-%ec%97%b0%ea%b2%b0-%eb%aa%a8%eb%8e%80%ea%b3%bc-%eb%9d%bc%ec%9a%b0/] - coffeecrawlers.com 

26/Sep/25 23:59:02  #8147281  INFO         -  2.73.152.20      GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-5-lan%ea%b3%bc-wan%ea%b3%bc%ec%9d%98-%ec%97%b0%ea%b2%b0-%eb%aa%a8%eb%8e%80%ea%b3%bc-%eb%9d%bc%ec%9a%b0/#comment-2] - coffeecrawlers.com 

28/Sep/25 10:42:43  #2263003  CRITICAL     -  196.251.86.100   POST /index.php - BASE64-encoded injection - [POST:l = ZXJyb3JfcmVwb3J0aW5nKDApOyBlY2hvIHBocF91bmFtZSgpLiI8YnI+Ii5nZXRjd2QoKS4iPGJyPiI7IGlmKCRfR0VUWydGb3gnXSA9PSAnZDN3TDcnKXskc2F3MSA9ICRfRklMRVNbJ2ZpbGUnXVsndG1wX25hbWUnXTskc2F3MiA9ICRfRklMRVNbJ2Z...] - coffeecrawlers.com 

28/Sep/25 22:48:49  #8538930  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-1-%ec%9d%b4%eb%8d%94%eb%84%b7ethernet%ec%9d%98-%ec%a0%95%ec%9d%98/] - coffeecrawlers.com 

29/Sep/25 12:32:04  #1141039  INFO         -  61.83.227.119    GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-2-%ec%9d%b4%eb%8d%94%eb%84%b7-%ed%86%a0%ed%8f%b4%eb%a1%9c%ec%a7%80topology/] - coffeecrawlers.com 

29/Sep/25 12:32:31  #1655881  INFO         -  61.83.227.119    POST /wp-login.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/wp-login.php?redirect_to=https%3A%2F%2Fcoffeecrawlers.com%2Fwp-admin%2F&reauth=1] - coffeecrawlers.com 

30/Sep/25 22:12:06  #4089342  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-5-lan%ea%b3%bc-wan%ea%b3%bc%ec%9d%98-%ec%97%b0%ea%b2%b0-%eb%aa%a8%eb%8e%80%ea%b3%bc-%eb%9d%bc%ec%9a%b0/] - coffeecrawlers.com 

30/Sep/25 22:12:08  #6687566  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-5-lan%ea%b3%bc-wan%ea%b3%bc%ec%9d%98-%ec%97%b0%ea%b2%b0-%eb%aa%a8%eb%8e%80%ea%b3%bc-%eb%9d%bc%ec%9a%b0/] - coffeecrawlers.com 

30/Sep/25 22:12:11  #4792681  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-5-lan%ea%b3%bc-wan%ea%b3%bc%ec%9d%98-%ec%97%b0%ea%b2%b0-%eb%aa%a8%eb%8e%80%ea%b3%bc-%eb%9d%bc%ec%9a%b0/] - coffeecrawlers.com 

